catId,catName,prodDesc,prodId,prodName,prodPrice
112,Carbonated Soft Drinks,"Et stort utvalg. 4. 1,5 l. Pr l 11. 6990",212,Mineralvann,69.9
112,Carbonated Soft Drinks,"pr pk. , boks (22,47/l+ pant)",3974,Pepsi Max/Solo,89.0
112,Carbonated Soft Drinks,"0,33lx10 (24,21/l). ord.pris 109,00/pk",3956,Coca Cola/Zero,79.9
112,Carbonated Soft Drinks,"boks (22,47/l+ pant). pr pk",551,Pepsi Max/Solo,89.0
112,Carbonated Soft Drinks,,423,Coca Cola zero,100.0
112,Carbonated Soft Drinks,,381,Pepsi Max,10.0
112,Carbonated Soft Drinks,"1,5 l x 8 (9,08/l +pant). ord.pris 149,00/pk",1610,Pepsi Max,109.0
112,Carbonated Soft Drinks,"1,5 l x 8 (9,08/l +pant). ord.pris 149,00/pk",1644,Pepsi Max,109.0
112,Carbonated Soft Drinks,"1,5 l X (11,11/l + pant)",357,Coca Cola/Coca Cola Zero,100.0
112,Carbonated Soft Drinks,"1,5 l. + pant Pr l 11,27",4034,Utvalgte Olden,16.9
112,Carbonated Soft Drinks,"2 for 45. Utvalgte Coca-Cola, Sprite, Fanta og Urge. Fra 1,5 l. Fra 12,86/l 1 flaske fra 30,50 + pant",10748,"Utvalgte Coca-Cola, Sprite, Fanta og Urge",45.0
112,Carbonated Soft Drinks,". 1,5 l + pant. 15,00/l. 1 flaske fra 32,40",1104,Ringnes mineralvann,45.0
112,Carbonated Soft Drinks,"+ pant. Pr pk Pr l 30,25",1135,Solo 6 pk,59.9
112,Carbonated Soft Drinks,"2 for 45. 1,5 l + pant. 15,00/l. 1 flaske 32,90",454,Ringnes mineralvann.,45.0
112,Carbonated Soft Drinks,"Fra 1,5 l. Fra 12,86/l 1 flaske fra 30,50 + pant. ",10709,"Utvalgte Coca-Cola, Sprite, Fanta og Urge. ",45.0
112,Carbonated Soft Drinks,"Naturell, sitron, granateple & bringebær eller eple. 1,5 l. Fra 10,00/l + pant Ord pris 16,20-18,90 + pant. Spar opptil 7,80",7862,Coop sprudle,30.0
112,Carbonated Soft Drinks,"1,5 l + pant. 15,00/l. 1 flaske 32,90",564,Ringnes mineralvann,45.0
112,Carbonated Soft Drinks,,2878,Urge/coca cola/cola cola zero,29.9
112,Carbonated Soft Drinks,,10543,Urge/Coca Cola/Coca Cola Zero/Fanta Appelsin/Sprite Zero,99.0
112,Carbonated Soft Drinks,,10242,Urge/Coca Cola/Coca Cola zero/Fanta appelsin/Sprite zero,99.0
112,Carbonated Soft Drinks,,29501,Urge/ Coca Cola/ Coca Cola Zero,29.9
112,Carbonated Soft Drinks,,3845,Clausthaler,6.9
112,Carbonated Soft Drinks,,3819,Pepsi max,99.9
112,Carbonated Soft Drinks,,11078,Pepsi max/solo 12 pk,99.0
112,Carbonated Soft Drinks,,11086,Pepsi Max 6 pk,99.9
112,Carbonated Soft Drinks,,2890,Urge/Coca Cola/Coca Cola Zero,29.9
112,Carbonated Soft Drinks,"Utvalgte varianter. 1,5/1,75 l Fra 10,17/l. fra 28,20",10877,Coca-cola brus,89.0
112,Carbonated Soft Drinks,"Pr pk Pr l fra 14,83",11839,Coca-cola/coca-cola zero 6 pk,99.0
112,Carbonated Soft Drinks,"Pr pk Pr l fra 14,83",11907,Coca-cola/coca-cola zero 6 pk,99.0
112,Carbonated Soft Drinks,"Pr pk Pr l 13,22",29823,Coca-cola/coca-cola zero 6 pk,119.0
112,Carbonated Soft Drinks,"Utvalgte varianter. 1,5/1,75 l Fra 10,17/l. fra 28,20",10815,Coca-cola brus,89.0
112,Carbonated Soft Drinks,"Utvalgte varianter. Fra 1,5 l Fra 10,17/l. fra 28,20",7966,Coca-cola mineralvann,89.0
112,Carbonated Soft Drinks,"Pr pk Pr l 11,50",1196,Solo/solo super 4 pk,69.0
112,Carbonated Soft Drinks,"Tilbudet inkluderer 1,75 l Coca-Cola zero sugar. Gjelder ikke 1,5 l First Price og Eldorado. Pant kommer i tillegg",3767,"Alle typer 1,5l brus",69.0
112,Carbonated Soft Drinks,"pære/tropical, 0,33l, boks + pant. 60,30/l",3741,Nocco,19.9
112,Carbonated Soft Drinks,"Tilbudet inkluderer 1,75 l Coca-Cola zero sugar. Gjelder ikke 1,5 l First Price og Eldorado. Pant kommer i tillegg",3724,"Alle typer 1,5l brus",69.0
112,Carbonated Soft Drinks,"0,33l boks + pant, Ringnes. 16,67/l",2598,Pepsi Max,10.0
112,Carbonated Soft Drinks,"Tilbudet inkluderer 1,75 l Coca-Cola zero sugar. Gjelder ikke 1,5 l First Price og Eldorado. Pant kommer i tillegg",1254,"Alle typer 1,5l brus",69.0
113,Bottled Water,"Naturell. Pr pk Pr l 4,17",304,Coop sprudle 4 pk,25.0
113,Bottled Water,"Utvalgte varianter. 1,5 l. + pant Fra 15,00/l. 1 flaske 29,90",101,Mineralvann,45.0
113,Bottled Water,"5 varianter. 1,5 l Fra 8,33/l. 1 flaske 20,50 + pant",16369,Farris bris,25.0
113,Bottled Water,"5 varianter. 1,5 l Fra 8,33/l. 1 flaske 20,50 + pant",17128,Farris bris,25.0
113,Bottled Water,"Pr. liter 4,13. 1,5 liter, med og uten kullsyre, lime, First Price",988,Vann,6.2
113,Bottled Water,"Pr. liter 4,13. 1,5 liter, med og uten kullsyre, vann, First Price",1026,Vann,6.2
113,Bottled Water,"Miks dine favoritter, pr. l 8,33",1044,Bris,37.5
113,Bottled Water,+ pant BRIS,1355,"3x1,5 liter, pr. l 8,33",37.5
113,Bottled Water,+ pant BRIS,1466,"3x1,5 liter, pr. l 8,33",37.5
113,Bottled Water,"pr. l 8,33",1571,Bris,37.5
113,Bottled Water,"Utvalgte varianter. 1,5 l + pant Fra 8,67/l. 1 flaske 21,90.",499,Farris bris,39.0
113,Bottled Water,"1,5 ltr. Plukk & miks (9,32/l + pant)",1602,Farris Bris,69.0
113,Bottled Water,"sitron/naturell (10,23/l +pant). pr pk",1630,Isklar sparkling,39.9
113,Bottled Water,"1,5 ltr. Plukk & miks (9,32/l + pant)",552,Farris Bris,69.0
113,Bottled Water,"sitron/naturell (10,23/l +pant). pr pk",3005,Isklar sparkling,39.9
113,Bottled Water,"1,5 ltr. Plukk & miks (9,32/l + pant)",4007,Farris Bris,69.0
113,Bottled Water,"sitron/naturell (10,23/l +pant)",3978,Isklar sparkling,39.9
113,Bottled Water,"Utvalgte varianter. 1,5 l Fra 10,00/l + pant Ord.pris 16,20-18,90. Spar opptil 7,80",30157,Coop sprudle,30.0
113,Bottled Water,"PR. 4-STK. Grans, eks. pant, 5,00 pr. l",1565,"Grans taffel 4 x 1,5 l naturell/eple/lime/fersken",30.0
113,Bottled Water,,11077,Vann m/kullsyre,5.9
113,Bottled Water,,29553,Farris,29.9
113,Bottled Water,,2898,Farris Bris,29.9
113,Bottled Water,,11111,Farris Bris,29.9
113,Bottled Water,,3854,Farris Bris,29.9
113,Bottled Water,,10530,Vann m/kulsyre,5.9
113,Bottled Water,,10258,Vann M/Kullsyre,5.9
113,Bottled Water,+pant,10237,Farris bris,29.9
113,Bottled Water,"Mango &papaya, Naturell, sitron & sitrongress",5771,Farris bris,29.9
113,Bottled Water,,7250,Husk drikke til maten,29.0
113,Bottled Water,,7249,Eldorado boble vann,13.6
113,Bottled Water,"Mango &papaya, Naturell, sitron & sitrongress",5815,Farris bris,29.9
113,Bottled Water,+ pant,10239,Farris Brus,29.9
113,Bottled Water,"Utvalgte varianter. 1,5 l",11828,Olden,30.0
113,Bottled Water,"Pr pk Pr l 4,33",16796,Coop sprudle naturell 4 pk,26.0
113,Bottled Water,"Utvalgte varianter. 1,5 l",11898,Olden,30.0
113,Bottled Water,"Utvalgte varianter. 1,5 l",11174,Olden,30.0
113,Bottled Water,"Utvalgte varianter. 1,5 l",10886,Olden,30.0
113,Bottled Water,"Utvalgte varianter. 1,5 l",10826,Olden,30.0
113,Bottled Water,"1,5l + pant, Eldorado",11154,Alle typer Boble,20.0
113,Bottled Water,"utvalgte varianter, 1,5l + pant, Ringnes. 6,67/l",2595,Farris Bris,10.0
113,Bottled Water,"antioxidant, 0,5l + pant, Scandza. 39,80/l",29951,Vitamin Well,19.9
113,Bottled Water,"1,5l + pant, Eldorado",29957,Alle typer Boble,20.0
113,Bottled Water,"utvalgte varianter, 1,5l + pant, Ringnes. 8,60/l",3693,Farris Bris & Farris,12.9
114,Juice & Smoothie,"Mango/appelsin, jordbær/banan eller stjernefrukt. 900 ml. Pr l 66,55",160,Froosh smoothie 6 pk,59.9
114,Juice & Smoothie,"Eple, fersken, blåbær & bringebær. 6 mnd. 90 g. Pr kg 176,67",174,Hipp smoothie,15.9
114,Juice & Smoothie,"Banan, jordbær & bringebær. 90 g. Pr kg 154,44",176,Coop änglamark smoothie,13.9
114,Juice & Smoothie,"Eple & pære. 6 mnd. 90 g. Pr kg 146,67",177,Nestlé min frukt,13.2
114,Juice & Smoothie,"Eple, banan & mango. 90 g. Pr kg 107,78",179,Coop änglamark smoothie,9.7
114,Juice & Smoothie,"Pære, kiwi & banan. 90 g. Pr kg 110,00",180,Coop änglamark smoothie,9.9
114,Juice & Smoothie,"Pære, banan & jordbær. 90 g. Pr kg 105,56",182,Coop änglamark smoothie,9.5
114,Juice & Smoothie,"Utvalgte varianter. 1,5 l. Fra 11,67/l. fra 22,40",260,Coop juice,35.0
114,Juice & Smoothie,Utvalgte varianter. 250 ml,317,Coop smak forskjellen smoothies,35.0
114,Juice & Smoothie,"Jordbær, banan eller bringebær. 90 g. Pr kg 111,11",581,Skyr mini,10.0
114,Juice & Smoothie,"PR PK. 1,75 l. Pr l 22,69",133,Sunniva eplejuice,39.7
114,Juice & Smoothie,"Utvalgte varianter. Fra 11,67/l. 1 kartong fra 24,50",333,"Coop juice 1,5 l",35.0
114,Juice & Smoothie,"PR KARTONG. Pr l 7,93",665,"X-tra appelsinjuice 1,5 l",11.9
114,Juice & Smoothie,"250 ml. Fra 70,00/l. 1 flaske fra 21,90 + pant",684,Coop smak forskjellen juice,35.0
114,Juice & Smoothie,"0,9 l Pr l ferdigblandet 6,24 + pant",1093,Coop solbærsirup,33.7
114,Juice & Smoothie,1 l + pant,1164,Coop Smak forskjellen juice,29.9
114,Juice & Smoothie,"Utvalgte varianter. 1 l. Fra 20,00/l. 1 flaske fra 31,70 + pant",6065,Smak forskjellen juice,40.0
114,Juice & Smoothie,"PR FLASKE. 0,9 l. Pr l ferdig saft 5,19 + pant",7943,Coop solbærsirup,28.0
114,Juice & Smoothie,"1,5 l Pr l 16,60",10619,Coop frokostjuice,24.9
114,Juice & Smoothie,"90 g Pr kg 116,67",10629,Skyr mini jordbærpose,10.5
114,Juice & Smoothie,"4 varianter. 1,5 l. Fra 10,00/l. 1 stk fra 24,90",16387,Coop juice,30.0
114,Juice & Smoothie,"1 liter, Sunniva",44,Appelsinjuice,24.9
114,Juice & Smoothie,"90 g assortert, LilleGo', pr. kg 104,44",991,Smoothie,9.4
114,Juice & Smoothie,"1 liter, Sunniva, Tine",1032,Appelsinjuice,25.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 49,75",1333,"Smoothie, jordbær, bringebær og banan",19.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 49,75",1336,"Smoothie, jordbær, bringebær og banan",19.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 57,25",1338,"Smoothie, ananas, papaya og mango",22.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 57,25",1349,"Smoothie, ananas, papaya og mango",22.9
114,Juice & Smoothie,"0,9 liter, Lerum, pr. l 8,49",1351,Husholdningssaft u/sukker,38.2
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 49,75",1444,"Smoothie, jordbær, bringebær og banan",19.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 49,75",1447,"Smoothie, jordbær, bringebær og banan",19.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 57,25",1449,"Smoothie, ananas, papaya og mango",22.9
114,Juice & Smoothie,"400 g frossen, Eldorado, pr. kg 57,25",1460,"Smoothie, ananas, papaya og mango",22.9
114,Juice & Smoothie,"0,9 liter, Lerum, pr. l 8,49",1462,Husholdningssaft u/sukker,38.2
114,Juice & Smoothie,1 l. Pr stk. K ronema r k ed. k ronema r k e d,757,Et stort utvalg coop juice/iste,10.0
114,Juice & Smoothie,1000 g. Pr stk. K ron ema r k ed. ema r k e d. k ron,760,All biola drikkeyoghurt,20.0
114,Juice & Smoothie,"Utvalgte varianter. 900 ml. Pr flaske + pant Pr l ferdig blandet fra 3,70.",787,Coop saft,20.0
114,Juice & Smoothie,. KRONEMARKED. 1 l,792,coop juice/iste,10.0
114,Juice & Smoothie,1000 g. Pr stk. Kronemarked. kronemarked,795,All biola drikkeyoghurt,20.0
114,Juice & Smoothie,"6 varianter. Fra 90 g. Pr stk. Pr kg fra 83,33.",840,Änglamark smoothie,10.0
114,Juice & Smoothie,1 l. Pr stk. K ronema r k ed. k ronema r k e d,877,Et stort utvalg coop juice/iste,10.0
114,Juice & Smoothie,1000 g. Pr stk. K ron ema r k ed. ema r k e d. k ron,880,All biola drikkeyoghurt,20.0
114,Juice & Smoothie,"Utvalgte varianter. 900 ml. Pr flaske + pant Pr l ferdig blandet fra 3,70.",907,Coop saft,20.0
114,Juice & Smoothie,. KRONEMARKED. 1 l,912,coop juice/iste,10.0
114,Juice & Smoothie,1000 g. Pr stk. Kronemarked. kronemarked,915,All biola drikkeyoghurt,20.0
114,Juice & Smoothie,"6 varianter. Fra 90 g. Pr stk. Pr kg fra 83,33.",960,Änglamark smoothie,10.0
114,Juice & Smoothie,,359,Smothie,10.0
114,Juice & Smoothie,,378,Farris&juice,10.0
114,Juice & Smoothie,,382,Skyr mini,10.0
114,Juice & Smoothie,,393,Juice,20.0
114,Juice & Smoothie,"250 ml, Bendit (40,00/l+pant)",437,Smoothie,15.0
114,Juice & Smoothie,"250 ml, Cevita (40,00/l+pant)",443,Gr?nnsaksjuice,10.0
114,Juice & Smoothie,"0,8 l, husholdningssaft (2,49/l +pant). ord.pris 41,90/fl",548,Fun light,19.9
114,Juice & Smoothie,"1l, Cevita og Jacobs Utvalgte, alle varianter (24,90/l+pant)",1575,Juice og limonade,24.9
114,Juice & Smoothie,"1l, Cevita og Jacobs Utvalgte, alle varianter (24,90/l+pant)",1606,Juice og limonade,24.9
114,Juice & Smoothie,"0,4-0,5l, stort utvalg fra Tine/Noisy (29,80-37,25/l +pant). ord.pris 21,50 21,90/fl",1642,Iste,14.9
114,Juice & Smoothie,1 l + pant,1118,Coop Smak forskjellen juice,29.9
114,Juice & Smoothie,"Frokost-, appelsin- og eplejuice Fra 13,33/l. Ord.pris fra 27,50. Spar opptil 21,80",4029,"Coop juice 1,5 l",40.0
114,Juice & Smoothie,"Coop. 1 l. Fra 25,00/l 1 flaske fra 37,50 + pant",10742,Utvalgte Smak forskjellen juice,50.0
114,Juice & Smoothie,"Frokost-, appelsin- og eplejuice. 1,5 l. Fra 13,33/l Ord.pris 27,50-30,90. Spar opptil 21,80",30162,Coop juice,40.0
114,Juice & Smoothie,"Mango Madness, 0,5l Enh.pris 39,80 pr.l",527,Snapple,19.9
114,Juice & Smoothie,"Slukk tørsten i hele sommer! Epleblomsten, 3l Enh.pris 33,00 pr.l",2566,Eplemost,99.0
114,Juice & Smoothie,"Frokost-, appelsin og eplejuice. 1,5 l. Fra 13,33/l Ord. pris 27,50-30,90. Spar opptil 21,80",7863,Coop juice,40.0
114,Juice & Smoothie,"1,5 l. + pant Pr l ferdig blandet 4,43",7868,Coop solbærsirup,39.9
114,Juice & Smoothie,"Coop. 1 l. Fra 25,00/l 1 flaske fra 37,50 + pant",10680,Utvalgte Smak forskjellen juice,50.0
114,Juice & Smoothie,"Frokost-, appelsin- og eplejuice. 1,5 l. Fra 13,33/l Ord. pris 27,50-30,90. Spar opptil 21,80",30206,Coop juice,40.0
114,Juice & Smoothie,"BaRe, 1 l. eks. pant",1536,Appelsinjuice - vår beste,25.0
114,Juice & Smoothie,"Alle varianter, REMA 1000,90 g, 107,78 pr. kg",1554,Økologisk smoothie,9.7
114,Juice & Smoothie,3 x 250 ml,2884,Eldorado appelsin-/eplejuice,19.9
114,Juice & Smoothie,Alle varianter,2899,Fun Light,24.9
114,Juice & Smoothie,,3544,Eldorado apelsin-/elpejuice,19.9
114,Juice & Smoothie,,3839,Kuli,19.9
114,Juice & Smoothie,,5778,Eldorado frokostjuice/appelsinjuice/eplejuice,14.9
114,Juice & Smoothie,Appelsin,5797,Kuli,19.9
114,Juice & Smoothie,,5805,Eldorado appelsinjuice m/fruktkjøtt & eplenektar,19.9
114,Juice & Smoothie,,5820,Eldorado frokostjuice/appelsinjuice/eplejuice,14.9
114,Juice & Smoothie,,5828,Rå kaldpresset eple & appelsinjuice,29.9
114,Juice & Smoothie,,5829,Eldorado Appelsinjuice,19.9
114,Juice & Smoothie,Appelsin,5837,Kuli,19.9
114,Juice & Smoothie,,10262,Rå juice kaldpresset eple/appelsin,29.9
114,Juice & Smoothie,,10534,Rå juice kaldpresset eple/appelsin,29.9
114,Juice & Smoothie,,29548,Sunniva Juice Eple/Appelsin,29.9
114,Juice & Smoothie,,29556,Appelsin,15.8
114,Juice & Smoothie,,29566,Fun light,50.0
114,Juice & Smoothie,,30003,Fun Light,50.0
114,Juice & Smoothie,"Utvalgte varianter. 250 ml Fra 70,00/l",1209,Coop smak forskjellen smoothie,35.0
114,Juice & Smoothie,"Pr kg 111,11. Bringebær eller jordbær. 90 g",1912,Skyr mini,10.0
114,Juice & Smoothie,"Orange. 1 l Fra 27,50/l. 38,60",3784,Tropicana,55.0
114,Juice & Smoothie,"Utvalgte varianter. 250 ml Fra 70,00/l",5995,Coop smak forskjellen smoothie,35.0
114,Juice & Smoothie,"Utvalgte varianter. 0,9 l Fra 4,63/l ferdig saft. fra 25,90",7970,Coop saft,50.0
114,Juice & Smoothie,Utvalgte varianter. 1 l,10816,Coop smak forskjellen juice,50.0
114,Juice & Smoothie,"Original. 1,5 l. Pr l 30,60",10833,Tropicana orange,45.9
114,Juice & Smoothie,"Utvalgte varianter. 250 ml Fra 70,00/l",10859,Coop smak forskjellen smoothie,35.0
114,Juice & Smoothie,Utvalgte varianter. 1 l,10878,Coop smak forskjellen juice,50.0
114,Juice & Smoothie,"Original. 1,5 l. Pr l 30,60",10893,Tropicana orange,45.9
114,Juice & Smoothie,"Utvalgte varianter. 250 ml Fra 70,00/l",10915,Coop smak forskjellen smoothie,35.0
114,Juice & Smoothie,Utvalgte varianter. 1 l,11034,Coop smak forskjellen juice,50.0
114,Juice & Smoothie,Utvalgte varianter. 1 l,11157,Coop smak forskjellen juice,50.0
114,Juice & Smoothie,Utvalgte varianter. 1 l,11890,Coop smak forskjellen juice,50.0
114,Juice & Smoothie,"• Åpner rør og løser opp fett, hår slam og annet",11920,Mudin avløpsåpner 1 liter,145.0
114,Juice & Smoothie,250 g,16144,Mestermacher proteinbrød,60.0
114,Juice & Smoothie,"Utvalgte varianter. 1,5 l",16146,Coop juice,35.0
114,Juice & Smoothie,Kaldpresset. Ingefær og rødbet. 100 ml,16154,Berit nordstrand 2x raw shot,40.0
114,Juice & Smoothie,Kaldpresset. Ingefær og rødbet. 100 ml,16811,Berit nordstrand 2x raw shot,40.0
114,Juice & Smoothie,Røde eller blonde. 1 kg. Pr nett,29847,Coop smak forskjellen appelsiner,24.9
114,Juice & Smoothie,"Kaldpress. 1,5 l",29883,Synnøve finden rå eple-/appelsinjuice,90.0
114,Juice & Smoothie,"Utvalgte varianter. 1,5 l",29887,Coop juice,35.0
114,Juice & Smoothie,"250ml + pant, Bendit. 40,00/l",2682,Bendit Smoothie,10.0
114,Juice & Smoothie,"m/fruktkjøtt, 1,75l, God Morgon. 14,23/l",3731,Appelsinjuice,24.9
114,Juice & Smoothie,"utvalgte varianter, 1l, Sunniva",5960,Juice,17.9
114,Juice & Smoothie,"økologisk, 1l, Montauk",10937,Cranberry drikk,34.9
114,Juice & Smoothie,"m/fruktkjøtt, 1,75l, God Morgon. 14,23/l",10979,Appelsinjuice,24.9
115,Energy Drinks,"pant. Utvalgte varianter. 0,25 l. Fra 60,00/l. fra 17,90",261,Red bull,30.0
115,Energy Drinks,"Original, sukkerfri og yellow. 250 ml Fra 60,00/l. fra 17,70",316,Red bull,30.0
115,Energy Drinks,"Utvalgte varianter. 0,5 l. Pr boks + pant Pr l 37,80",3861,MONSTER ENERGY,18.9
115,Energy Drinks,"250 ml, Powerking (40,00/l + pant)",377,Energidrikk,10.0
115,Energy Drinks,"0,25 l, stort utvalg (59,60/l +pant). ord.pris 19,90 21,90/boks",1603,Red Bull,14.9
115,Energy Drinks,,3849,Burn&Monster,30.0
115,Energy Drinks,Alle typer,5795,Burn & Monster,30.0
115,Energy Drinks,Alle typer,5835,Burn & Monster,30.0
115,Energy Drinks,,29567,"Burn, Monster & Powerade",35.0
115,Energy Drinks,,30004,"Burn, Monster & Powerade",35.0
115,Energy Drinks,"Vanlig og ultra. 0,5 l Fra 35,00/l. fra 20,10",1208,Monster energy,35.0
115,Energy Drinks,"0,355 l boks",29886,Red bull,40.0
115,Energy Drinks,"0,5l, boks + pant, Coca-Cola. 29,80/l",3712,Monster Energy,14.9
115,Energy Drinks,"0,5l, boks + pant. 29,80/l",3752,Monster Energy,14.9
116,"Coffee, Tea and Cocoa","Gul og rød. Kok-/filtermalt. 250 g. Fra 100,00/kg. 26,90",262,Coop kaffe,50.0
116,"Coffee, Tea and Cocoa","Kok-/filtermalt. 250 g. Pr kg 99,60",582,Friele frokostkaffe,24.9
116,"Coffee, Tea and Cocoa","25 poser Fra 0,80/pose. 1 pk 26,90",617,Lipton yellow label te,40.0
116,"Coffee, Tea and Cocoa","Kok- eller filtermalt 250 g. Pr kg 99,60",1156,Friele kaffe,24.9
116,"Coffee, Tea and Cocoa","Filtermalt. 250 g Fra 80,00/kg. 1 pk 31,50",17126,Coop rød/gul kaffe,40.0
116,"Coffee, Tea and Cocoa","Filtermalt. 250 g Fra 80,00/kg. 1 pk 31,50",16367,Coop rød/gul kaffe,40.0
116,"Coffee, Tea and Cocoa","PR STK. 0,33 l Pr l 52,42",1096,Tine iskaffe cappuccino,17.3
116,"Coffee, Tea and Cocoa","PR GLASS. 100 g Pr kg 494,00",1085,Nescafé gull,49.4
116,"Coffee, Tea and Cocoa","PR FLASKE. 0,8 l Pr l ferdigblandet 4,69 + pant",1881,Fun light ice tea peach,37.5
116,"Coffee, Tea and Cocoa","0,5 l Tine, pr. l 40,80",1450,Iste fersken • iste lime,20.4
116,"Coffee, Tea and Cocoa","220 ml Starbucks, pr. l 85,91",42,Skinny latte,18.9
116,"Coffee, Tea and Cocoa","0,5 l Tine, pr. l 40,80",1339,Iste fersken • iste lime,20.4
116,"Coffee, Tea and Cocoa","0,5 l Tine, pr. l 40,80",1348,Iste fersken • iste lime,20.4
116,"Coffee, Tea and Cocoa","250 g pr. kg 99,60",1356,Ali,24.9
116,"Coffee, Tea and Cocoa","250 g pr. kg 107,60",90,Ali kaffe,26.9
116,"Coffee, Tea and Cocoa","0,5 l Tine, pr. l 40,80",1459,Iste fersken • iste lime,20.4
116,"Coffee, Tea and Cocoa","250 g pr. kg 99,60",1467,Ali,24.9
116,"Coffee, Tea and Cocoa","250 g pr. kg 119,60",1718,Evergood,29.9
116,"Coffee, Tea and Cocoa","250 g pr. kg 135,60",1029,Evergood kaffe,33.9
116,"Coffee, Tea and Cocoa","500 g filtermalt, pr. kg 99,80",7010,Evergood,49.9
116,"Coffee, Tea and Cocoa","Filtermalt. 250 g. Pr pk Pr kg 40,00. Kronemarked. kronemarked",966,Coop frokostkaffe,10.0
116,"Coffee, Tea and Cocoa","Utvalgte varianter. 0,33 l. Pr stk Pr l 30,30.",949,Tine iskaffe,10.0
116,"Coffee, Tea and Cocoa","Filtermalt. 250 g. Pr pk Pr kg 40,00. Kronemarked. kronemarked",846,Coop frokostkaffe,10.0
116,"Coffee, Tea and Cocoa","Utvalgte varianter. 0,33 l. Pr stk Pr l 30,30.",829,Tine iskaffe,10.0
116,"Coffee, Tea and Cocoa","125-148g, 8-10poser, Cappuccino/Latte/ Vanilla Latte/Mocha (2,29-2,86/porsj). ord.pris 28,50 35,90/pk",1643,Nescafe,22.9
116,"Coffee, Tea and Cocoa","250g, filtermalt/kokmalt (67,60/kg). ord.pris 26,90 31,90/pose",1592,Ali kaffe,16.9
116,"Coffee, Tea and Cocoa","250g, filtermalt/kokmalt (67,60/kg). ord.pris 26,90 31,90/pose",1574,Ali kaffe,16.9
116,"Coffee, Tea and Cocoa",,370,Iste,10.0
116,"Coffee, Tea and Cocoa","220 ml, pr stk, Cappuccino/Caffe Americano (45,45/l)",373,Starbucks kaffe,10.0
116,"Coffee, Tea and Cocoa",,387,Evergood kaffe,20.0
116,"Coffee, Tea and Cocoa","25 poser. Pr pk Pr pose 1,40",30142,Utvalgte Twinings te,34.9
116,"Coffee, Tea and Cocoa","Kok- eller filtermalt 250 g. Pr kg 99,60",1110,Friele kaffe,24.9
116,"Coffee, Tea and Cocoa","Pr l ferdig drikke 14,95. Pr",10768,Freia Regia kakao 10 pk,29.9
116,"Coffee, Tea and Cocoa","250 g. Pr kg 79,60",4024,Coop kaffe rød eller gul,19.9
116,"Coffee, Tea and Cocoa","Cappuccino eller mocca.330 ml. Pr l 45,15",4013,Tine iskaffe,14.9
116,"Coffee, Tea and Cocoa","Apple, cinnamon og raisin. 25 poser. Pr pk Pr pose 1,40",30202,Twinings te,34.9
116,"Coffee, Tea and Cocoa","Pr l ferdig drikke 14,95",10705,Freia Regia kakao 10 pk,29.9
116,"Coffee, Tea and Cocoa","Friele, 200 g, 349,50 pr. kg",1551,Friele instant gull,69.9
116,"Coffee, Tea and Cocoa","Refill, Friele, 100 g, 349,00 pr. kg",1553,Friele instant gull,34.9
116,"Coffee, Tea and Cocoa","Kaffa, 225 g, 284,44 pr. kg",1760,"Guatemala, filtermalt kolonihagen kaffe",64.0
116,"Coffee, Tea and Cocoa","Kaffa, 225 g, 297,78 pr. kg",1762,"Costa rica, hele bønner kolonihagen kaffe",67.0
116,"Coffee, Tea and Cocoa","Kaffa, 225 g, 262,22 pr. kg",1770,"Brasil, filtermalt kolonihagen kaffe",59.0
116,"Coffee, Tea and Cocoa","Kaffa, 225 g, 306,67 pr. kg",1764,"Kenya, hele bønner kolonihagen kaffe",69.0
116,"Coffee, Tea and Cocoa",,11076,Nescafe gull refill,34.9
116,"Coffee, Tea and Cocoa",,29999,Evergood kaffe,19.9
116,"Coffee, Tea and Cocoa",,29564,Evergood kaffe,19.9
116,"Coffee, Tea and Cocoa",,29535,Espresso Italian Hel,75.5
116,"Coffee, Tea and Cocoa",,11095,Ali kaffe,19.9
116,"Coffee, Tea and Cocoa",,11090,Ali lungo & cappuccino kapsel,34.9
116,"Coffee, Tea and Cocoa",,3810,Evergood Kaffe,24.9
116,"Coffee, Tea and Cocoa",,10535,Evergood kaffe,24.9
116,"Coffee, Tea and Cocoa",,10231,Evergood kaffe,24.9
116,"Coffee, Tea and Cocoa",,5821,Tine iskaffe mocca/brasil/cappuccino,30.0
116,"Coffee, Tea and Cocoa",,5779,Tine iskaffe mocca/brasil/cappuccino,30.0
116,"Coffee, Tea and Cocoa",Fersken/lime,2882,Tine iste,24.9
116,"Coffee, Tea and Cocoa","25 poser Fra 0,80/pose. 1 pk 26,90",1061,Lipton yellow label te,40.0
116,"Coffee, Tea and Cocoa","fersken/lime/zero original, 0,5l + pant, TINE. 33,80/l",5959,IsTe,16.9
116,"Coffee, Tea and Cocoa","utvalgte varianter, 0,5l + pant. 33,80/l",1247,IsTe fra TINE,16.9
